Scenario,year,variable,sector,qualifier,type,value
BAU,2012,xp,AgFFF,,S1,9837.195962
BAU,2012,px,AgFFF,,S2,0.932954452
BAU,2012,nd,AgFFF,,S2,3765.898844
BAU,2012,pva,AgFFF,,S2,0.919840272
BAU,2012,xp,Coal,,S1,3012.069909
BAU,2012,px,Coal,,S2,0.958962641
BAU,2012,nd,Coal,,S2,1893.668719
BAU,2012,pva,Coal,,S2,0.94779335
BAU,2012,xp,OilGas,,S1,1372.870816
BAU,2012,px,OilGas,,S2,0.972297281
BAU,2012,nd,OilGas,,S2,786.0508401
BAU,2012,pva,OilGas,,S2,0.975126649
BAU,2012,xp,MetMin,,S1,1398.680453
BAU,2012,px,MetMin,,S2,0.967008543
BAU,2012,nd,MetMin,,S2,952.1213289
BAU,2012,pva,MetMin,,S2,0.956203432
BAU,2012,xp,NMetMin,,S1,693.349928
BAU,2012,px,NMetMin,,S2,0.963607029
BAU,2012,nd,NMetMin,,S2,466.2633514
BAU,2012,pva,NMetMin,,S2,0.950814926
BAU,2012,xp,FoodPr,,S1,9773.633794
BAU,2012,px,FoodPr,,S2,0.950094005
BAU,2012,nd,FoodPr,,S2,8177.035796
BAU,2012,pva,FoodPr,,S2,0.962639097
BAU,2012,xp,Textile,,S1,6033.001974
BAU,2012,px,Textile,,S2,0.954445403
BAU,2012,nd,Textile,,S2,5034.979311
BAU,2012,pva,Textile,,S2,0.950924239
BAU,2012,xp,Apparel,,S1,1390.799142
BAU,2012,px,Apparel,,S2,0.956896188
BAU,2012,nd,Apparel,,S2,1116.241899
BAU,2012,pva,Apparel,,S2,0.950523251
BAU,2012,xp,WoodPr,,S1,2049.722984
BAU,2012,px,WoodPr,,S2,0.958121971
BAU,2012,nd,WoodPr,,S2,1674.236978
BAU,2012,pva,WoodPr,,S2,0.955481021
BAU,2012,xp,PaperPr,,S1,3208.950438
BAU,2012,px,PaperPr,,S2,0.96277185
BAU,2012,nd,PaperPr,,S2,2569.456126
BAU,2012,pva,PaperPr,,S2,0.952318152
BAU,2012,xp,RefPet,,S1,3795.494812
BAU,2012,px,RefPet,,S2,0.982848622
BAU,2012,nd,RefPet,,S2,3584.035045
BAU,2012,pva,RefPet,,S2,0.961964201
BAU,2012,xp,Chemical,,S1,13249.01992
BAU,2012,px,Chemical,,S2,0.967785991
BAU,2012,nd,Chemical,,S2,11127.6004
BAU,2012,pva,Chemical,,S2,0.964956662
BAU,2012,xp,NMetPr,,S1,5006.127906
BAU,2012,px,NMetPr,,S2,0.965830531
BAU,2012,nd,NMetPr,,S2,4007.328962
BAU,2012,pva,NMetPr,,S2,0.957861635
BAU,2012,xp,Metals,,S1,11928.09394
BAU,2012,px,Metals,,S2,0.973781921
BAU,2012,nd,Metals,,S2,10112.50677
BAU,2012,pva,Metals,,S2,0.968830419
BAU,2012,xp,MetalPr,,S1,3474.548354
BAU,2012,px,MetalPr,,S2,0.9693028
BAU,2012,nd,MetalPr,,S2,2896.388912
BAU,2012,pva,MetalPr,,S2,0.955791005
BAU,2012,xp,GenEqp,,S1,4593.79836
BAU,2012,px,GenEqp,,S2,0.968772114
BAU,2012,nd,GenEqp,,S2,3792.566686
BAU,2012,pva,GenEqp,,S2,0.951837423
BAU,2012,xp,SpecEqp,,S1,3381.226996
BAU,2012,px,SpecEqp,,S2,0.967998895
BAU,2012,nd,SpecEqp,,S2,2761.593864
BAU,2012,pva,SpecEqp,,S2,0.951773445
BAU,2012,xp,TransEqp,,S1,7008.259816
BAU,2012,px,TransEqp,,S2,0.967646133
BAU,2012,nd,TransEqp,,S2,5861.801939
BAU,2012,pva,TransEqp,,S2,0.953111629
BAU,2012,xp,ElecEqp,,S1,5421.836827
BAU,2012,px,ElecEqp,,S2,0.970799215
BAU,2012,nd,ElecEqp,,S2,4650.099874
BAU,2012,pva,ElecEqp,,S2,0.959690142
BAU,2012,xp,ICTEqp,,S1,7128.636116
BAU,2012,px,ICTEqp,,S2,0.974499754
BAU,2012,nd,ICTEqp,,S2,6042.28162
BAU,2012,pva,ICTEqp,,S2,0.948257973
BAU,2012,xp,PrecInst,,S1,603.2597578
BAU,2012,px,PrecInst,,S2,0.971910029
BAU,2012,nd,PrecInst,,S2,483.5436695
BAU,2012,pva,PrecInst,,S2,0.955394721
BAU,2012,xp,OthMfg,,S1,274.5125855
BAU,2012,px,OthMfg,,S2,0.962287123
BAU,2012,nd,OthMfg,,S2,224.9563557
BAU,2012,pva,OthMfg,,S2,0.95182042
BAU,2012,xp,Waste,,S1,462.4064194
BAU,2012,px,Waste,,S2,0.992101338
BAU,2012,nd,Waste,,S2,111.0647684
BAU,2012,pva,Waste,,S2,0.997825364
BAU,2012,xp,MachRep,,S1,102.5746153
BAU,2012,px,MachRep,,S2,0.964505102
BAU,2012,nd,MachRep,,S2,84.54958338
BAU,2012,pva,MachRep,,S2,0.932154898
BAU,2012,xp,T_D,,S1,5288.984083
BAU,2012,px,T_D,,S2,0.968595301
BAU,2012,nd,T_D,,S2,4944.259232
BAU,2012,pva,T_D,,S2,0.95555392
BAU,2012,xp,Coal_Power,,S1,2585.942053
BAU,2012,px,Coal_Power,,S2,0.967341584
BAU,2012,nd,Coal_Power,,S2,2279.948958
BAU,2012,pva,Coal_Power,,S2,0.981360342
BAU,2012,xp,Oil_Power,,S1,245.8306889
BAU,2012,px,Oil_Power,,S2,0.981383779
BAU,2012,nd,Oil_Power,,S2,233.1443016
BAU,2012,pva,Oil_Power,,S2,0.955777778
BAU,2012,xp,Gas_Power,,S1,98.28166262
BAU,2012,px,Gas_Power,,S2,0.979981848
BAU,2012,nd,Gas_Power,,S2,91.04740045
BAU,2012,pva,Gas_Power,,S2,0.971018064
BAU,2012,xp,Nuclear,,S1,175.1643463
BAU,2012,px,Nuclear,,S2,0.964060626
BAU,2012,nd,Nuclear,,S2,115.6190159
BAU,2012,pva,Nuclear,,S2,0.953430998
BAU,2012,xp,Hydro,,S1,697.507568
BAU,2012,px,Hydro,,S2,0.973052752
BAU,2012,nd,Hydro,,S2,451.7592488
BAU,2012,pva,Hydro,,S2,0.980389893
BAU,2012,xp,Wind,,S1,222.1444152
BAU,2012,px,Wind,,S2,0.972229049
BAU,2012,nd,Wind,,S2,102.9362279
BAU,2012,pva,Wind,,S2,0.974481801
BAU,2012,xp,Solar,,S1,8.128816241
BAU,2012,px,Solar,,S2,0.988020554
BAU,2012,nd,Solar,,S2,0.979826976
BAU,2012,pva,Solar,,S2,0.990547845
BAU,2012,xp,Biomass,,S1,91.83112245
BAU,2012,px,Biomass,,S2,0.965576627
BAU,2012,nd,Biomass,,S2,48.64643537
BAU,2012,pva,Biomass,,S2,0.961296268
BAU,2012,xp,GasDist,,S1,337.9053896
BAU,2012,px,GasDist,,S2,0.978520586
BAU,2012,nd,GasDist,,S2,272.1835939
BAU,2012,pva,GasDist,,S2,0.972834731
BAU,2012,xp,WatDist,,S1,186.2268811
BAU,2012,px,WatDist,,S2,0.959545908
BAU,2012,nd,WatDist,,S2,110.1671007
BAU,2012,pva,WatDist,,S2,0.950820151
BAU,2012,xp,Constr,,S1,14772.70711
BAU,2012,px,Constr,,S2,0.961875749
BAU,2012,nd,Constr,,S2,11380.63189
BAU,2012,pva,Constr,,S2,0.940264102
BAU,2012,xp,WhRetTr,,S1,7885.816531
BAU,2012,px,WhRetTr,,S2,0.965585296
BAU,2012,nd,WhRetTr,,S2,4223.711091
BAU,2012,pva,WhRetTr,,S2,0.962842853
BAU,2012,xp,TranspSrv,,S1,6749.41526
BAU,2012,px,TranspSrv,,S2,0.965718645
BAU,2012,nd,TranspSrv,,S2,4333.990286
BAU,2012,pva,TranspSrv,,S2,0.957882498
BAU,2012,xp,HotRest,,S1,2607.785978
BAU,2012,px,HotRest,,S2,0.947508723
BAU,2012,nd,HotRest,,S2,1645.164316
BAU,2012,pva,HotRest,,S2,0.938006462
BAU,2012,xp,ICTServ,,S1,2704.437831
BAU,2012,px,ICTServ,,S2,0.971120709
BAU,2012,nd,ICTServ,,S2,1486.71862
BAU,2012,pva,ICTServ,,S2,0.970663083
BAU,2012,xp,Finance,,S1,6418.718594
BAU,2012,px,Finance,,S2,0.966963784
BAU,2012,nd,Finance,,S2,3022.767677
BAU,2012,pva,Finance,,S2,0.967687354
BAU,2012,xp,RealEst,,S1,4517.423036
BAU,2012,px,RealEst,,S2,0.980072579
BAU,2012,nd,RealEst,,S2,1741.489395
BAU,2012,pva,RealEst,,S2,0.988131162
BAU,2012,xp,BusServe,,S1,3768.299486
BAU,2012,px,BusServe,,S2,0.962682554
BAU,2012,nd,BusServe,,S2,2664.745094
BAU,2012,pva,BusServe,,S2,0.950673791
BAU,2012,xp,ResTech,,S1,2640.78674
BAU,2012,px,ResTech,,S2,0.960544035
BAU,2012,nd,ResTech,,S2,1733.99168
BAU,2012,pva,ResTech,,S2,0.945666296
BAU,2012,xp,EnvServ,,S1,637.7862144
BAU,2012,px,EnvServ,,S2,0.956373033
BAU,2012,nd,EnvServ,,S2,376.9510343
BAU,2012,pva,EnvServ,,S2,0.947639451
BAU,2012,xp,ResServ,,S1,1728.580991
BAU,2012,px,ResServ,,S2,0.954101906
BAU,2012,nd,ResServ,,S2,908.8038852
BAU,2012,pva,ResServ,,S2,0.93787433
BAU,2012,xp,Education,,S1,2320.645754
BAU,2012,px,Education,,S2,0.929901818
BAU,2012,nd,Education,,S2,627.546819
BAU,2012,pva,Education,,S2,0.917753013
BAU,2012,xp,Health,,S1,2185.108696
BAU,2012,px,Health,,S2,0.948538486
BAU,2012,nd,Health,,S2,1265.940193
BAU,2012,pva,Health,,S2,0.921462442
BAU,2012,xp,RecEnt,,S1,809.8489985
BAU,2012,px,RecEnt,,S2,0.953548788
BAU,2012,nd,RecEnt,,S2,425.857541
BAU,2012,pva,RecEnt,,S2,0.944454637
BAU,2012,xp,PubAdm,,S1,3385.424688
BAU,2012,px,PubAdm,,S2,0.936594159
BAU,2012,nd,PubAdm,,S2,1365.917069
BAU,2012,pva,PubAdm,,S2,0.918666894
BAU,2012,kd,AgFFF,Capital,S1,225.5183958
BAU,2012,rent,AgFFF,Capital,S2,1.077022341
BAU,2012,lambdak,AgFFF,Capital,S2,1.074885424
BAU,2012,kd,Coal,Capital,S1,392.9502032
BAU,2012,rent,Coal,Capital,S2,1.077022341
BAU,2012,lambdak,Coal,Capital,S2,1.074885424
BAU,2012,kd,OilGas,Capital,S1,385.3999417
BAU,2012,rent,OilGas,Capital,S2,1.077022341
BAU,2012,lambdak,OilGas,Capital,S2,1.074885424
BAU,2012,kd,MetMin,Capital,S1,196.7789163
BAU,2012,rent,MetMin,Capital,S2,1.077022341
BAU,2012,lambdak,MetMin,Capital,S2,1.074885424
BAU,2012,kd,NMetMin,Capital,S1,86.33880604
BAU,2012,rent,NMetMin,Capital,S2,1.077022341
BAU,2012,lambdak,NMetMin,Capital,S2,1.074885424
BAU,2012,kd,FoodPr,Capital,S1,816.8886144
BAU,2012,rent,FoodPr,Capital,S2,1.077022341
BAU,2012,lambdak,FoodPr,Capital,S2,1.074885424
BAU,2012,kd,Textile,Capital,S1,376.5593944
BAU,2012,rent,Textile,Capital,S2,1.077022341
BAU,2012,lambdak,Textile,Capital,S2,1.074885424
BAU,2012,kd,Apparel,Capital,S1,101.5974617
BAU,2012,rent,Apparel,Capital,S2,1.077022341
BAU,2012,lambdak,Apparel,Capital,S2,1.074885424
BAU,2012,kd,WoodPr,Capital,S1,159.2668416
BAU,2012,rent,WoodPr,Capital,S2,1.077022341
BAU,2012,lambdak,WoodPr,Capital,S2,1.074885424
BAU,2012,kd,PaperPr,Capital,S1,254.2406061
BAU,2012,rent,PaperPr,Capital,S2,1.077022341
BAU,2012,lambdak,PaperPr,Capital,S2,1.074885424
BAU,2012,kd,RefPet,Capital,S1,110.9264892
BAU,2012,rent,RefPet,Capital,S2,1.077022341
BAU,2012,lambdak,RefPet,Capital,S2,1.074885424
BAU,2012,kd,Chemical,Capital,S1,1146.752684
BAU,2012,rent,Chemical,Capital,S2,1.077022341
BAU,2012,lambdak,Chemical,Capital,S2,1.074885424
BAU,2012,kd,NMetPr,Capital,S1,454.2493728
BAU,2012,rent,NMetPr,Capital,S2,1.077022341
BAU,2012,lambdak,NMetPr,Capital,S2,1.074885424
BAU,2012,kd,Metals,Capital,S1,1051.610452
BAU,2012,rent,Metals,Capital,S2,1.077022341
BAU,2012,lambdak,Metals,Capital,S2,1.074885424
BAU,2012,kd,MetalPr,Capital,S1,250.0421345
BAU,2012,rent,MetalPr,Capital,S2,1.077022341
BAU,2012,lambdak,MetalPr,Capital,S2,1.074885424
BAU,2012,kd,GenEqp,Capital,S1,320.516243
BAU,2012,rent,GenEqp,Capital,S2,1.077022341
BAU,2012,lambdak,GenEqp,Capital,S2,1.074885424
BAU,2012,kd,SpecEqp,Capital,S1,250.8257719
BAU,2012,rent,SpecEqp,Capital,S2,1.077022341
BAU,2012,lambdak,SpecEqp,Capital,S2,1.074885424
BAU,2012,kd,TransEqp,Capital,S1,477.9841942
BAU,2012,rent,TransEqp,Capital,S2,1.077022341
BAU,2012,lambdak,TransEqp,Capital,S2,1.074885424
BAU,2012,kd,ElecEqp,Capital,S1,373.0387265
BAU,2012,rent,ElecEqp,Capital,S2,1.077022341
BAU,2012,lambdak,ElecEqp,Capital,S2,1.074885424
BAU,2012,kd,ICTEqp,Capital,S1,401.36722
BAU,2012,rent,ICTEqp,Capital,S2,1.077022341
BAU,2012,lambdak,ICTEqp,Capital,S2,1.074885424
BAU,2012,kd,PrecInst,Capital,S1,52.82321884
BAU,2012,rent,PrecInst,Capital,S2,1.077022341
BAU,2012,lambdak,PrecInst,Capital,S2,1.074885424
BAU,2012,kd,OthMfg,Capital,S1,19.22136833
BAU,2012,rent,OthMfg,Capital,S2,1.077022341
BAU,2012,lambdak,OthMfg,Capital,S2,1.074885424
BAU,2012,kd,Waste,Capital,S1,310.8162971
BAU,2012,rent,Waste,Capital,S2,1.077022341
BAU,2012,lambdak,Waste,Capital,S2,1.074885424
BAU,2012,kd,MachRep,Capital,S1,3.314071447
BAU,2012,rent,MachRep,Capital,S2,1.077022341
BAU,2012,lambdak,MachRep,Capital,S2,1.074885424
BAU,2012,kd,T_D,Capital,S1,157.9385245
BAU,2012,rent,T_D,Capital,S2,1.077022341
BAU,2012,lambdak,T_D,Capital,S2,1.074885424
BAU,2012,kd,Coal_Power,Capital,S1,220.2674367
BAU,2012,rent,Coal_Power,Capital,S2,1.077022341
BAU,2012,lambdak,Coal_Power,Capital,S2,1.074885424
BAU,2012,kd,Oil_Power,Capital,S1,5.841070297
BAU,2012,rent,Oil_Power,Capital,S2,1.077022341
BAU,2012,lambdak,Oil_Power,Capital,S2,1.074885424
BAU,2012,kd,Gas_Power,Capital,S1,4.447256717
BAU,2012,rent,Gas_Power,Capital,S2,1.077022341
BAU,2012,lambdak,Gas_Power,Capital,S2,1.074885424
BAU,2012,kd,Nuclear,Capital,S1,26.00422031
BAU,2012,rent,Nuclear,Capital,S2,1.077022341
BAU,2012,lambdak,Nuclear,Capital,S2,1.074885424
BAU,2012,kd,Hydro,Capital,S1,174.474063
BAU,2012,rent,Hydro,Capital,S2,1.077022341
BAU,2012,lambdak,Hydro,Capital,S2,1.074885424
BAU,2012,kd,Wind,Capital,S1,77.47505281
BAU,2012,rent,Wind,Capital,S2,1.077022341
BAU,2012,lambdak,Wind,Capital,S2,1.074885424
BAU,2012,kd,Solar,Capital,S1,5.815357146
BAU,2012,rent,Solar,Capital,S2,1.077022341
BAU,2012,lambdak,Solar,Capital,S2,1.074885424
BAU,2012,kd,Biomass,Capital,S1,22.29316182
BAU,2012,rent,Biomass,Capital,S2,1.077022341
BAU,2012,lambdak,Biomass,Capital,S2,1.074885424
BAU,2012,kd,GasDist,Capital,S1,41.37078635
BAU,2012,rent,GasDist,Capital,S2,1.077022341
BAU,2012,lambdak,GasDist,Capital,S2,1.074885424
BAU,2012,kd,WatDist,Capital,S1,30.66648723
BAU,2012,rent,WatDist,Capital,S2,1.077022341
BAU,2012,lambdak,WatDist,Capital,S2,1.074885424
BAU,2012,kd,Constr,Capital,S1,902.116041
BAU,2012,rent,Constr,Capital,S2,1.077022341
BAU,2012,lambdak,Constr,Capital,S2,1.074885424
BAU,2012,kd,WhRetTr,Capital,S1,1881.674288
BAU,2012,rent,WhRetTr,Capital,S2,1.077022341
BAU,2012,lambdak,WhRetTr,Capital,S2,1.074885424
BAU,2012,kd,TranspSrv,Capital,S1,1116.079592
BAU,2012,rent,TranspSrv,Capital,S2,1.077022341
BAU,2012,lambdak,TranspSrv,Capital,S2,1.074885424
BAU,2012,kd,HotRest,Capital,S1,232.69244
BAU,2012,rent,HotRest,Capital,S2,1.077022341
BAU,2012,lambdak,HotRest,Capital,S2,1.074885424
BAU,2012,kd,ICTServ,Capital,S1,758.5615754
BAU,2012,rent,ICTServ,Capital,S2,1.077022341
BAU,2012,lambdak,ICTServ,Capital,S2,1.074885424
BAU,2012,kd,Finance,Capital,S1,2026.796108
BAU,2012,rent,Finance,Capital,S2,1.077022341
BAU,2012,lambdak,Finance,Capital,S2,1.074885424
BAU,2012,kd,RealEst,Capital,S1,2185.336233
BAU,2012,rent,RealEst,Capital,S2,1.077022341
BAU,2012,lambdak,RealEst,Capital,S2,1.074885424
BAU,2012,kd,BusServe,Capital,S1,457.7310964
BAU,2012,rent,BusServe,Capital,S2,1.077022341
BAU,2012,lambdak,BusServe,Capital,S2,1.074885424
BAU,2012,kd,ResTech,Capital,S1,349.7323961
BAU,2012,rent,ResTech,Capital,S2,1.077022341
BAU,2012,lambdak,ResTech,Capital,S2,1.074885424
BAU,2012,kd,EnvServ,Capital,S1,96.76984635
BAU,2012,rent,EnvServ,Capital,S2,1.077022341
BAU,2012,lambdak,EnvServ,Capital,S2,1.074885424
BAU,2012,kd,ResServ,Capital,S1,195.8691645
BAU,2012,rent,ResServ,Capital,S2,1.077022341
BAU,2012,lambdak,ResServ,Capital,S2,1.074885424
BAU,2012,kd,Education,Capital,S1,211.7063762
BAU,2012,rent,Education,Capital,S2,1.077022341
BAU,2012,lambdak,Education,Capital,S2,1.074885424
BAU,2012,kd,Health,Capital,S1,131.7080012
BAU,2012,rent,Health,Capital,S2,1.077022341
BAU,2012,lambdak,Health,Capital,S2,1.074885424
BAU,2012,kd,RecEnt,Capital,S1,135.1183304
BAU,2012,rent,RecEnt,Capital,S2,1.077022341
BAU,2012,lambdak,RecEnt,Capital,S2,1.074885424
BAU,2012,kd,PubAdm,Capital,S1,238.4728478
BAU,2012,rent,PubAdm,Capital,S2,1.077022341
BAU,2012,lambdak,PubAdm,Capital,S2,1.074885424
BAU,2012,ld,AgFFF,LabSk,L1,193.4274678
BAU,2012,ld,Coal,LabSk,L1,102.5380444
BAU,2012,ld,OilGas,LabSk,L1,73.99288893
BAU,2012,ld,MetMin,LabSk,L1,34.75029004
BAU,2012,ld,NMetMin,LabSk,L1,15.6454821
BAU,2012,ld,FoodPr,LabSk,L1,129.3926091
BAU,2012,ld,Textile,LabSk,L1,46.12701573
BAU,2012,ld,Apparel,LabSk,L1,8.295182903
BAU,2012,ld,WoodPr,LabSk,L1,11.32343439
BAU,2012,ld,PaperPr,LabSk,L1,47.45256485
BAU,2012,ld,RefPet,LabSk,L1,41.0116132
BAU,2012,ld,Chemical,LabSk,L1,213.4534123
BAU,2012,ld,NMetPr,LabSk,L1,55.63760193
BAU,2012,ld,Metals,LabSk,L1,144.2181862
BAU,2012,ld,MetalPr,LabSk,L1,33.22678133
BAU,2012,ld,GenEqp,LabSk,L1,93.77256662
BAU,2012,ld,SpecEqp,LabSk,L1,91.35393649
BAU,2012,ld,TransEqp,LabSk,L1,153.1768324
BAU,2012,ld,ElecEqp,LabSk,L1,79.71951941
BAU,2012,ld,ICTEqp,LabSk,L1,178.4362573
BAU,2012,ld,PrecInst,LabSk,L1,15.57861528
BAU,2012,ld,OthMfg,LabSk,L1,2.505803795
BAU,2012,ld,Waste,LabSk,L1,0.762620841
BAU,2012,ld,MachRep,LabSk,L1,1.914180282
BAU,2012,ld,T_D,LabSk,L1,73.97831076
BAU,2012,ld,Coal_Power,LabSk,L1,29.26672199
BAU,2012,ld,Oil_Power,LabSk,L1,2.709460958
BAU,2012,ld,Gas_Power,LabSk,L1,1.037456933
BAU,2012,ld,Nuclear,LabSk,L1,13.35925075
BAU,2012,ld,Hydro,LabSk,L1,24.60731753
BAU,2012,ld,Wind,LabSk,L1,15.19023226
BAU,2012,ld,Solar,LabSk,L1,0.379671518
BAU,2012,ld,Biomass,LabSk,L1,8.127164701
BAU,2012,ld,GasDist,LabSk,L1,7.522905897
BAU,2012,ld,WatDist,LabSk,L1,14.93873321
BAU,2012,ld,Constr,LabSk,L1,246.7089311
BAU,2012,ld,WhRetTr,LabSk,L1,295.7416102
BAU,2012,ld,TranspSrv,LabSk,L1,228.8655433
BAU,2012,ld,HotRest,LabSk,L1,71.76614341
BAU,2012,ld,ICTServ,LabSk,L1,256.4130545
BAU,2012,ld,Finance,LabSk,L1,838.7357561
BAU,2012,ld,RealEst,LabSk,L1,154.4884596
BAU,2012,ld,BusServe,LabSk,L1,297.8626993
BAU,2012,ld,ResTech,LabSk,L1,373.9846436
BAU,2012,ld,EnvServ,LabSk,L1,54.87837005
BAU,2012,ld,ResServ,LabSk,L1,54.91118701
BAU,2012,ld,Education,LabSk,L1,1101.268514
BAU,2012,ld,Health,LabSk,L1,485.0953278
BAU,2012,ld,RecEnt,LabSk,L1,114.1957075
BAU,2012,ld,PubAdm,LabSk,L1,1123.055536
BAU,2012,wage,AgFFF,LabSk,L2,0.969055463
BAU,2012,wage,Coal,LabSk,L2,0.969055463
BAU,2012,wage,OilGas,LabSk,L2,0.969055463
BAU,2012,wage,MetMin,LabSk,L2,0.969055463
BAU,2012,wage,NMetMin,LabSk,L2,0.969055463
BAU,2012,wage,FoodPr,LabSk,L2,0.969055463
BAU,2012,wage,Textile,LabSk,L2,0.969055463
BAU,2012,wage,Apparel,LabSk,L2,0.969055463
BAU,2012,wage,WoodPr,LabSk,L2,0.969055463
BAU,2012,wage,PaperPr,LabSk,L2,0.969055463
BAU,2012,wage,RefPet,LabSk,L2,0.969055463
BAU,2012,wage,Chemical,LabSk,L2,0.969055463
BAU,2012,wage,NMetPr,LabSk,L2,0.969055463
BAU,2012,wage,Metals,LabSk,L2,0.969055463
BAU,2012,wage,MetalPr,LabSk,L2,0.969055463
BAU,2012,wage,GenEqp,LabSk,L2,0.969055463
BAU,2012,wage,SpecEqp,LabSk,L2,0.969055463
BAU,2012,wage,TransEqp,LabSk,L2,0.969055463
BAU,2012,wage,ElecEqp,LabSk,L2,0.969055463
BAU,2012,wage,ICTEqp,LabSk,L2,0.969055463
BAU,2012,wage,PrecInst,LabSk,L2,0.969055463
BAU,2012,wage,OthMfg,LabSk,L2,0.969055463
BAU,2012,wage,Waste,LabSk,L2,0.969055463
BAU,2012,wage,MachRep,LabSk,L2,0.969055463
BAU,2012,wage,T_D,LabSk,L2,0.969055463
BAU,2012,wage,Coal_Power,LabSk,L2,0.969055463
BAU,2012,wage,Oil_Power,LabSk,L2,0.969055463
BAU,2012,wage,Gas_Power,LabSk,L2,0.969055463
BAU,2012,wage,Nuclear,LabSk,L2,0.969055463
BAU,2012,wage,Hydro,LabSk,L2,0.969055463
BAU,2012,wage,Wind,LabSk,L2,0.969055463
BAU,2012,wage,Solar,LabSk,L2,0.969055463
BAU,2012,wage,Biomass,LabSk,L2,0.969055463
BAU,2012,wage,GasDist,LabSk,L2,0.969055463
BAU,2012,wage,WatDist,LabSk,L2,0.969055463
BAU,2012,wage,Constr,LabSk,L2,0.969055463
BAU,2012,wage,WhRetTr,LabSk,L2,0.969055463
BAU,2012,wage,TranspSrv,LabSk,L2,0.969055463
BAU,2012,wage,HotRest,LabSk,L2,0.969055463
BAU,2012,wage,ICTServ,LabSk,L2,0.969055463
BAU,2012,wage,Finance,LabSk,L2,0.969055463
BAU,2012,wage,RealEst,LabSk,L2,0.969055463
BAU,2012,wage,BusServe,LabSk,L2,0.969055463
BAU,2012,wage,ResTech,LabSk,L2,0.969055463
BAU,2012,wage,EnvServ,LabSk,L2,0.969055463
BAU,2012,wage,ResServ,LabSk,L2,0.969055463
BAU,2012,wage,Education,LabSk,L2,0.969055463
BAU,2012,wage,Health,LabSk,L2,0.969055463
BAU,2012,wage,RecEnt,LabSk,L2,0.969055463
BAU,2012,wage,PubAdm,LabSk,L2,0.969055463
BAU,2012,ld,AgFFF,LabUn,L1,5229.62156
BAU,2012,ld,Coal,LabUn,L1,545.2863991
BAU,2012,ld,OilGas,LabUn,L1,86.68485766
BAU,2012,ld,MetMin,LabUn,L1,184.04209
BAU,2012,ld,NMetMin,LabUn,L1,109.3421241
BAU,2012,ld,FoodPr,LabUn,L1,539.5231249
BAU,2012,ld,Textile,LabUn,L1,506.0709469
BAU,2012,ld,Apparel,LabUn,L1,145.6091918
BAU,2012,ld,WoodPr,LabUn,L1,178.838791
BAU,2012,ld,PaperPr,LabUn,L1,293.4215498
BAU,2012,ld,RefPet,LabUn,L1,44.84991562
BAU,2012,ld,Chemical,LabUn,L1,613.9955248
BAU,2012,ld,NMetPr,LabUn,L1,419.6025642
BAU,2012,ld,Metals,LabUn,L1,493.7446772
BAU,2012,ld,MetalPr,LabUn,L1,254.7697777
BAU,2012,ld,GenEqp,LabUn,L1,331.3410058
BAU,2012,ld,SpecEqp,LabUn,L1,234.4555022
BAU,2012,ld,TransEqp,LabUn,L1,435.7423324
BAU,2012,ld,ElecEqp,LabUn,L1,265.4279313
BAU,2012,ld,ICTEqp,LabUn,L1,431.1586948
BAU,2012,ld,PrecInst,LabUn,L1,43.00727302
BAU,2012,ld,OthMfg,LabUn,L1,24.38984042
BAU,2012,ld,Waste,LabUn,L1,15.30291843
BAU,2012,ld,MachRep,LabUn,L1,11.54412938
BAU,2012,ld,T_D,LabUn,L1,88.8911796
BAU,2012,ld,Coal_Power,LabUn,L1,35.20252344
BAU,2012,ld,Oil_Power,LabUn,L1,3.255681239
BAU,2012,ld,Gas_Power,LabUn,L1,1.247419111
BAU,2012,ld,Nuclear,LabUn,L1,16.05057769
BAU,2012,ld,Hydro,LabUn,L1,29.59717134
BAU,2012,ld,Wind,LabUn,L1,18.26678627
BAU,2012,ld,Solar,LabUn,L1,0.456803453
BAU,2012,ld,Biomass,LabUn,L1,9.76807265
BAU,2012,ld,GasDist,LabUn,L1,12.26574892
BAU,2012,ld,WatDist,LabUn,L1,25.17687037
BAU,2012,ld,Constr,LabUn,L1,2007.691889
BAU,2012,ld,WhRetTr,LabUn,L1,1230.56198
BAU,2012,ld,TranspSrv,LabUn,L1,902.8723578
BAU,2012,ld,HotRest,LabUn,L1,591.3022172
BAU,2012,ld,ICTServ,LabUn,L1,118.2318784
BAU,2012,ld,Finance,LabUn,L1,294.7786374
BAU,2012,ld,RealEst,LabUn,L1,243.1247091
BAU,2012,ld,BusServe,LabUn,L1,271.3973923
BAU,2012,ld,ResTech,LabUn,L1,120.1750789
BAU,2012,ld,EnvServ,LabUn,L1,91.0862564
BAU,2012,ld,ResServ,LabUn,L1,512.0561869
BAU,2012,ld,Education,LabUn,L1,262.4238746
BAU,2012,ld,Health,LabUn,L1,238.4775824
BAU,2012,ld,RecEnt,LabUn,L1,108.0311753
BAU,2012,ld,PubAdm,LabUn,L1,517.5662071
BAU,2012,wage,AgFFF,LabUn,L2,0.985595848
BAU,2012,wage,Coal,LabUn,L2,0.985595848
BAU,2012,wage,OilGas,LabUn,L2,0.985595848
BAU,2012,wage,MetMin,LabUn,L2,0.985595848
BAU,2012,wage,NMetMin,LabUn,L2,0.985595848
BAU,2012,wage,FoodPr,LabUn,L2,0.985595848
